latitud,longitud
-25.155721,-73.628625
-25.155721,-73.628625
-25.14791837,-73.62265877
-25.14011574,-73.61669253
-25.1323131,-73.6107263
-25.12451047,-73.60476006
-25.11670784,-73.59879383
-25.10890521,-73.59282759
-25.10110258,-73.58686136
-25.09329994,-73.58089512
-25.08549731,-73.57492889
-25.07769468,-73.56896265
-25.06989205,-73.56299642
-25.06208942,-73.55703018
-25.05428678,-73.55106395
-25.04648415,-73.54509771
-25.03868152,-73.53913148
-25.03087889,-73.53316524
-25.02307626,-73.52719901
-25.01527362,-73.52123277
-25.00747099,-73.51526654
-24.99966836,-73.5093003
-24.99186573,-73.50333407
-24.9840631,-73.49736783
-24.97626046,-73.49140159
-24.96845783,-73.48543536
-24.9606552,-73.47946913
-24.95285257,-73.47350289
-24.94504994,-73.46753666
-24.9372473,-73.46157042
-24.92944467,-73.45560419
-24.92164204,-73.44963795
-24.91383941,-73.44367172
-24.90603678,-73.43770548
-24.89823414,-73.43173925
-24.89043151,-73.42577301
-24.88262888,-73.41980678
-24.87482625,-73.41384054
-24.86702362,-73.4078743
-24.85922098,-73.40190807
-24.85141835,-73.39594184
-24.84361572,-73.3899756
-24.83581309,-73.38400937
-24.82801046,-73.37804313
-24.82020782,-73.3720769
-24.81240519,-73.36611066
-24.80460256,-73.36014442
-24.79679993,-73.35417819
-24.7889973,-73.34821195
-24.78119466,-73.34224572
-24.77339203,-73.33627948
-24.7655894,-73.33031325
-24.75778677,-73.32434701
-24.74998414,-73.31838078
-24.7421815,-73.31241455
-24.73437887,-73.30644831
-24.72657624,-73.30048207
-24.71877361,-73.29451584
-24.71097098,-73.28854961
-24.70316834,-73.28258337
-24.69536571,-73.27661713
-24.68756308,-73.2706509
-24.67976045,-73.26468466
-24.67195782,-73.25871843
-24.66415518,-73.2527522
-24.65635255,-73.24678596
-24.64854992,-73.24081973
-24.64074729,-73.23485349
-24.63294466,-73.22888726
-24.62514202,-73.22292102
-24.61733939,-73.21695479
-24.60953676,-73.21098855
-24.60173413,-73.20502232
-24.5939315,-73.19905608
-24.58612886,-73.19308985
-24.57832623,-73.18712361
-24.5705236,-73.18115738
-24.56272097,-73.17519114
-24.55491834,-73.16922491
-24.5471157,-73.16325867
-24.53931307,-73.15729244
-24.53151044,-73.1513262
-24.52370781,-73.14535997
-24.51590518,-73.13939373
-24.50810254,-73.1334275
-24.50029991,-73.12746126
-24.49249728,-73.12149503
-24.48469465,-73.11552879
-24.47689202,-73.10956255
-24.46908938,-73.10359632
-24.46128675,-73.09763009
-24.45348412,-73.09166385
-24.44568149,-73.08569762
-24.43787886,-73.07973138
-24.43007622,-73.07376515
-24.42227359,-73.06779891
-24.41447096,-73.06183268
-24.40666833,-73.05586644
-24.3988657,-73.04990021
-24.39106306,-73.04393397
-24.38326043,-73.03796774
-24.3754578,-73.0320015
-24.36765517,-73.02603526
-24.35985254,-73.02006903
-24.3520499,-73.0141028
-24.34424727,-73.00813656
-24.33644464,-73.00217033
-24.32864201,-72.99620409
-24.32083938,-72.99023786
-24.31303674,-72.98427162
-24.30523411,-72.97830539
-24.29743148,-72.97233915
-24.28962885,-72.96637292
-24.28182622,-72.96040668
-24.27402358,-72.95444045
-24.26622095,-72.94847421
-24.25841832,-72.94250797
-24.25061569,-72.93654174
-24.24281306,-72.93057551
-24.23501042,-72.92460927
-24.22720779,-72.91864304
-24.21940516,-72.9126768
-24.21160253,-72.90671057
-24.2037999,-72.90074433
-24.19599726,-72.8947781
-24.18819463,-72.88881186
-24.180392,-72.88284563
-24.17258937,-72.87687939
-24.16478674,-72.87091316
-24.1569841,-72.86494692
-24.14918147,-72.85898069
-24.14137884,-72.85301445
-24.13357621,-72.84704822
-24.12577358,-72.84108198
-24.11797094,-72.83511575
-24.11016831,-72.82914951
-24.10236568,-72.82318328
-24.09456305,-72.81721704
-24.08676042,-72.81125081
-24.07895778,-72.80528457
-24.07115515,-72.79931834
-24.06335252,-72.7933521
-24.05554989,-72.78738587
-24.04774726,-72.78141963
-24.03994462,-72.7754534
-24.03214199,-72.76948716
-24.02433936,-72.76352093
-24.01653673,-72.75755469
-24.0087341,-72.75158846
-24.00093146,-72.74562222
-23.99312883,-72.73965598
-23.9853262,-72.73368975
-23.97752357,-72.72772351
-23.96972094,-72.72175728
-23.9619183,-72.71579104
-23.95411567,-72.70982481
-23.94631304,-72.70385857
-23.93851041,-72.69789234
-23.93070778,-72.69192611
-23.92290514,-72.68595987
-23.91510251,-72.67999363
-23.90729988,-72.6740274
-23.89949725,-72.66806117
-23.89169462,-72.66209493
-23.88389198,-72.6561287
-23.87608935,-72.65016246
-23.86828672,-72.64419622
-23.86048409,-72.63822999
-23.85268146,-72.63226376
-23.84487882,-72.62629752
-23.83707619,-72.62033129
-23.82927356,-72.61436505
-23.82147093,-72.60839882
-23.8136683,-72.60243258
-23.80586566,-72.59646635
-23.79806303,-72.59050011
-23.7902604,-72.58453388
-23.78245777,-72.57856764
-23.77465514,-72.5726014
-23.7668525,-72.56663517
-23.75904987,-72.56066893
-23.75124724,-72.5547027
-23.74344461,-72.54873647
-23.73564198,-72.54277023
-23.72783934,-72.536804
-23.72003671,-72.53083776
-23.71223408,-72.52487153
-23.70443145,-72.51890529
-23.69662882,-72.51293906
-23.68882618,-72.50697282
-23.68102355,-72.50100659
-23.67322092,-72.49504035
-23.66541829,-72.48907412
-23.65761566,-72.48310788
-23.64981302,-72.47714165
-23.64201039,-72.47117541
-23.63420776,-72.46520918
-23.62640513,-72.45924294
-23.6186025,-72.45327671
-23.61079986,-72.44731047
-23.60299723,-72.44134424
-23.5951946,-72.435378
-23.58739197,-72.42941177
-23.57958934,-72.42344553
-23.5717867,-72.4174793
-23.56398407,-72.41151306
-23.55618144,-72.40554683
-23.54837881,-72.39958059
-23.54057618,-72.39361436
-23.53277354,-72.38764812
-23.52497091,-72.38168189
-23.51716828,-72.37571565
-23.50936565,-72.36974942
-23.50156302,-72.36378318
-23.49376038,-72.35781695
-23.48595775,-72.35185071
-23.47815512,-72.34588448
-23.47035249,-72.33991824
-23.46254986,-72.33395201
-23.45474722,-72.32798577
-23.44694459,-72.32201954
-23.43914196,-72.3160533
-23.43133933,-72.31008707
-23.4235367,-72.30412083
-23.41573406,-72.2981546
-23.40793143,-72.29218836
-23.4001288,-72.28622213
-23.39232617,-72.28025589
-23.38452354,-72.27428966
-23.3767209,-72.26832342
-23.36891827,-72.26235719
-23.36111564,-72.25639095
-23.35331301,-72.25042472
-23.34551038,-72.24445848
-23.33770774,-72.23849225
-23.32990511,-72.23252601
-23.32210248,-72.22655978
-23.31429985,-72.22059354
-23.30649722,-72.21462731
-23.29869458,-72.20866107
-23.29089195,-72.20269484
-23.28308932,-72.1967286
-23.27528669,-72.19076237
-23.26748406,-72.18479613
-23.25968142,-72.17882989
-23.25187879,-72.17286366
-23.24407616,-72.16689743
-23.23627353,-72.16093119
-23.2284709,-72.15496496
-23.22066826,-72.14899872
-23.21286563,-72.14303249
-23.205063,-72.13706625
-23.19726037,-72.13110002
-23.18945774,-72.12513378
-23.1816551,-72.11916755
-23.17385247,-72.11320131
-23.16604984,-72.10723508
-23.15824721,-72.10126884
-23.15044458,-72.0953026
-23.14264194,-72.08933637
-23.13483931,-72.08337014
-23.12703668,-72.0774039
-23.11923405,-72.07143766
-23.11143142,-72.06547143
-23.10362878,-72.0595052
-23.09582615,-72.05353896
-23.08802352,-72.04757272
-23.08022089,-72.04160649
-23.07241826,-72.03564026
-23.06461562,-72.02967402
-23.05681299,-72.02370779
-23.04901036,-72.01774155
-23.04120773,-72.01177531
-23.0334051,-72.00580908
-23.02560246,-71.99984285
-23.01779983,-71.99387661
-23.0099972,-71.98791037
-23.00219457,-71.98194414
-22.99439194,-71.97597791
-22.9865893,-71.97001167
-22.97878667,-71.96404544
-22.97098404,-71.9580792
-22.96318141,-71.95211297
-22.95537878,-71.94614673
-22.94757614,-71.9401805
-22.93977351,-71.93421426
-22.93197088,-71.92824802
-22.92416825,-71.92228179
-22.91636562,-71.91631556
-22.90856298,-71.91034932
-22.90076035,-71.90438309
-22.89295772,-71.89841685
-22.88515509,-71.89245061
-22.87735246,-71.88648438
-22.86954982,-71.88051814
-22.86174719,-71.87455191
-22.85394456,-71.86858568
-22.84614193,-71.86261944
-22.8383393,-71.85665321
-22.83053666,-71.85068697
-22.82273403,-71.84472073
-22.8149314,-71.8387545
-22.80712877,-71.83278827
-22.79932614,-71.82682203
-22.7915235,-71.8208558
-22.78372087,-71.81488956
-22.77591824,-71.80892333
-22.76811561,-71.80295709
-22.76031298,-71.79699085
-22.75251034,-71.79102462
-22.74470771,-71.78505839
-22.73690508,-71.77909215
-22.72910245,-71.77312592
-22.72129982,-71.76715968
-22.71349718,-71.76119345
-22.70569455,-71.75522721
-22.69789192,-71.74926098
-22.69008929,-71.74329474
-22.68228666,-71.73732851
-22.67448402,-71.73136227
-22.66668139,-71.72539604
-22.65887876,-71.7194298
-22.65107613,-71.71346357
-22.6432735,-71.70749733
-22.63547086,-71.7015311
-22.62766823,-71.69556486
-22.6198656,-71.68959863
-22.61206297,-71.68363239
-22.60426034,-71.67766616
-22.5964577,-71.67169992
-22.58865507,-71.66573369
-22.58085244,-71.65976745
-22.57304981,-71.65380122
-22.56524718,-71.64783498
-22.55744454,-71.64186875
-22.54964191,-71.63590251
-22.54183928,-71.62993628
-22.53403665,-71.62397004
-22.52623402,-71.61800381
-22.51843138,-71.61203757
-22.51062875,-71.60607134
-22.50282612,-71.6001051
-22.49502349,-71.59413887
-22.48722086,-71.58817263
-22.47941822,-71.5822064
-22.47161559,-71.57624016
-22.46381296,-71.57027393
-22.45601033,-71.56430769
-22.4482077,-71.55834146
-22.44040506,-71.55237522
-22.43260243,-71.54640899
-22.4247998,-71.54044275
-22.41699717,-71.53447652
-22.40919454,-71.52851028
-22.4013919,-71.52254405
-22.39358927,-71.51657781
-22.38578664,-71.51061158
-22.37798401,-71.50464534
-22.37018138,-71.4986791
-22.36237874,-71.49271287
-22.35457611,-71.48674664
-22.34677348,-71.4807804
-22.33897085,-71.47481417
-22.33116822,-71.46884793
-22.32336558,-71.4628817
-22.31556295,-71.45691546
-22.30776032,-71.45094923
-22.29995769,-71.44498299
-22.29215506,-71.43901676
-22.28435242,-71.43305052
-22.27654979,-71.42708429
-22.26874716,-71.42111805
-22.26094453,-71.41515182
-22.2531419,-71.40918558
-22.24533926,-71.40321935
-22.23753663,-71.39725311
-22.229734,-71.39128688
-22.22193137,-71.38532064
-22.21412874,-71.37935441
-22.2063261,-71.37338817
-22.19852347,-71.36742194
-22.19072084,-71.3614557
-22.18291821,-71.35548947
-22.17511558,-71.34952323
-22.16731294,-71.343557
-22.15951031,-71.33759076
-22.15170768,-71.33162453
-22.14390505,-71.32565829
-22.13610242,-71.31969206
-22.12829978,-71.31372582
-22.12049715,-71.30775959
-22.11269452,-71.30179335
-22.10489189,-71.29582712
-22.09708926,-71.28986088
-22.08928662,-71.28389465
-22.08148399,-71.27792841
-22.07368136,-71.27196218
-22.06587873,-71.26599594
-22.0580761,-71.26002971
-22.05027346,-71.25406347
-22.04247083,-71.24809724
-22.0346682,-71.242131
-22.02686557,-71.23616477
-22.01906294,-71.23019853
-22.0112603,-71.2242323
-22.00345767,-71.21826606
-21.99565504,-71.21229983
-21.98785241,-71.20633359
-21.98004978,-71.20036736
-21.97224714,-71.19440112
-21.96444451,-71.18843489
-21.95664188,-71.18246865
-21.94883925,-71.17650242
-21.94103662,-71.17053618
-21.93323398,-71.16456994
-21.92543135,-71.15860371
-21.91762872,-71.15263748
-21.90982609,-71.14667124
-21.90202346,-71.14070501
-21.89422082,-71.13473877
-21.88641819,-71.12877254
-21.87861556,-71.1228063
-21.87081293,-71.11684006
-21.8630103,-71.11087383
-21.85520766,-71.1049076
-21.84740503,-71.09894136
-21.8396024,-71.09297513
-21.83179977,-71.08700889
-21.82399714,-71.08104265
-21.8161945,-71.07507642
-21.80839187,-71.06911019
-21.80058924,-71.06314395
-21.79278661,-71.05717772
-21.78498398,-71.05121148
-21.77718134,-71.04524524
-21.76937871,-71.03927901
-21.76157608,-71.03331277
-21.75377345,-71.02734654
-21.74597082,-71.02138031
-21.73816818,-71.01541407
-21.73036555,-71.00944784
-21.72256292,-71.0034816
-21.71476029,-70.99751537
-21.70695766,-70.99154913
-21.69915502,-70.9855829
-21.69135239,-70.97961666
-21.68354976,-70.97365043
-21.67574713,-70.96768419
-21.6679445,-70.96171796
-21.66014186,-70.95575172
-21.65233923,-70.94978549
-21.6445366,-70.94381925
-21.63673397,-70.93785302
-21.62893134,-70.93188678
-21.6211287,-70.92592055
-21.61332607,-70.91995431
-21.60552344,-70.91398808
-21.59772081,-70.90802184
-21.58991818,-70.90205561
-21.58211554,-70.89608937
-21.57431291,-70.89012314
-21.56651028,-70.8841569
-21.55870765,-70.87819067
-21.55090502,-70.87222443
-21.54310238,-70.8662582
-21.53529975,-70.86029196
-21.52749712,-70.85432573
-21.51969449,-70.84835949
-21.51189186,-70.84239326
-21.50408922,-70.83642702
-21.49628659,-70.83046078
-21.48848396,-70.82449455
-21.48068133,-70.81852832
-21.4728787,-70.81256208
-21.46507606,-70.80659585
-21.45727343,-70.80062961
-21.4494708,-70.79466338
-21.44166817,-70.78869714
-21.43386554,-70.78273091
-21.4260629,-70.77676467
-21.41826027,-70.77079844
-21.41045764,-70.7648322
-21.40265501,-70.75886597
-21.39485238,-70.75289973
-21.38704974,-70.7469335
-21.37924711,-70.74096726
-21.37144448,-70.73500102
-21.36364185,-70.72903479
-21.35583922,-70.72306856
-21.34803658,-70.71710232
-21.34023395,-70.71113609
-21.33243132,-70.70516985
-21.32462869,-70.69920362
-21.31682606,-70.69323738
-21.30902342,-70.68727115
-21.30122079,-70.68130491
-21.29341816,-70.67533868
-21.28561553,-70.66937244
-21.2778129,-70.66340621
-21.27001026,-70.65743997
-21.26220763,-70.65147373
-21.254405,-70.6455075
-21.24660237,-70.63954127
-21.23879974,-70.63357503
-21.2309971,-70.6276088
-21.22319447,-70.62164256
-21.21539184,-70.61567633
-21.20758921,-70.60971009
-21.19978658,-70.60374386
-21.19198394,-70.59777762
-21.18418131,-70.59181139
-21.17637868,-70.58584515
-21.16857605,-70.57987892
-21.16077342,-70.57391268
-21.15297078,-70.56794645
-21.14516815,-70.56198021
-21.13736552,-70.55601398
-21.12956289,-70.55004774
-21.12176026,-70.54408151
-21.11395762,-70.53811527
-21.10615499,-70.53214904
-21.09835236,-70.5261828
-21.09054973,-70.52021657
-21.0827471,-70.51425033
-21.07494446,-70.5082841
-21.06714183,-70.50231786
-21.0593392,-70.49635163
-21.05153657,-70.49038539
-21.04373394,-70.48441916
-21.0359313,-70.47845292
-21.02812867,-70.47248669
-21.02032604,-70.46652045
-21.01252341,-70.46055422
-21.00472078,-70.45458798
-20.99691814,-70.44862175
-20.98911551,-70.44265551
-20.98131288,-70.43668928
-20.97351025,-70.43072304
-20.96570762,-70.42475681
-20.95790498,-70.41879057
-20.95010235,-70.41282434
-20.94229972,-70.4068581
-20.93449709,-70.40089187
-20.92669446,-70.39492563
-20.91889182,-70.3889594
-20.91108919,-70.38299316
-20.90328656,-70.37702693
-20.89548393,-70.37106069
-20.8876813,-70.36509446
-20.87987866,-70.35912822
-20.87207603,-70.35316199
-20.8642734,-70.34719575
-20.85647077,-70.34122952
-20.84866814,-70.33526328
-20.8408655,-70.32929705
-20.83306287,-70.32333081
-20.82526024,-70.31736458
-20.81745761,-70.31139834
-20.80965498,-70.30543211
-20.80185234,-70.29946587
-20.79404971,-70.29349964
-20.78624708,-70.2875334
-20.77844445,-70.28156717
-20.77064182,-70.27560093
-20.76283918,-70.26963469
-20.75503655,-70.26366846
-20.74723392,-70.25770223
-20.73943129,-70.25173599
-20.73162866,-70.24576975
-20.72382602,-70.23980352
-20.71602339,-70.23383728
-20.70822076,-70.22787105
-20.70041813,-70.22190481
-20.6926155,-70.21593858
-20.68481286,-70.20997235
-20.67701023,-70.20400611
-20.6692076,-70.19803987
-20.66140497,-70.19207364
-20.65360234,-70.1861074
-20.6457997,-70.18014117
-20.63799707,-70.17417494
-20.63019444,-70.1682087
-20.62239181,-70.16224247
-20.61458918,-70.15627623
-20.60678654,-70.15030999
-20.59898391,-70.14434376
-20.59118128,-70.13837753
-20.58337865,-70.13241129
-20.57557602,-70.12644506
-20.56777338,-70.12047882
-20.55997075,-70.11451259
-20.55216812,-70.10854635
-20.54436549,-70.10258011
-20.53656286,-70.09661388
-20.52876022,-70.09064765
-20.52095759,-70.08468141
-20.51315496,-70.07871518
-20.50535233,-70.07274894
-20.4975497,-70.06678271
-20.48974706,-70.06081647
-20.48194443,-70.05485024
-20.4741418,-70.048884
-20.46633917,-70.04291777
-20.45853654,-70.03695153
-20.4507339,-70.0309853
-20.44293127,-70.02501906
-20.43512864,-70.01905283
-20.42732601,-70.01308659
-20.41952338,-70.00712036
-20.41172074,-70.00115412
-20.40391811,-69.99518789
-20.39611548,-69.98922165
-20.38831285,-69.98325542
-20.38051022,-69.97728918
-20.37270758,-69.97132294
-20.36490495,-69.96535671
-20.35710232,-69.95939048
-20.34929969,-69.95342424
-20.34149706,-69.94745801
-20.33369442,-69.94149177
-20.32589179,-69.93552554
-20.31808916,-69.9295593
-20.31028653,-69.92359307
-20.3024839,-69.91762683
-20.29468126,-69.9116606
-20.28687863,-69.90569436
-20.279076,-69.89972813
-20.27127337,-69.89376189
-20.26347074,-69.88779565
-20.2556681,-69.88182942
-20.24786547,-69.87586319
-20.24006284,-69.86989695
-20.23226021,-69.86393072
-20.22445758,-69.85796448
-20.21665494,-69.85199825
-20.20885231,-69.84603201
-20.20104968,-69.84006578
-20.19324705,-69.83409954
-20.18544442,-69.82813331
-20.17764178,-69.82216707
-20.16983915,-69.81620084
-20.16203652,-69.8102346
-20.15423389,-69.80426836
-20.14643126,-69.79830213
-20.13862862,-69.7923359
-20.13082599,-69.78636966
-20.12302336,-69.78040343
-20.11522073,-69.77443719
-20.1074181,-69.76847096
-20.09961546,-69.76250472
-20.09181283,-69.75653849
-20.0840102,-69.75057225
-20.07620757,-69.74460602
-20.06840494,-69.73863978
-20.0606023,-69.73267354
-20.05279967,-69.72670731
-20.04499704,-69.72074107
-20.03719441,-69.71477484
-20.02939178,-69.70880861
-20.02158914,-69.70284237
-20.01378651,-69.69687614
-20.00598388,-69.6909099
-19.99818125,-69.68494367
-19.99037862,-69.67897743
-19.98257598,-69.6730112
-19.97477335,-69.66704496
-19.96697072,-69.66107873
-19.95916809,-69.65511249
-19.95136546,-69.64914626
-19.94356282,-69.64318002
-19.93576019,-69.63721379
-19.92795756,-69.63124755
-19.92015493,-69.62528132
-19.9123523,-69.61931508
-19.90454966,-69.61334885
-19.89674703,-69.60738261
-19.8889444,-69.60141638
-19.88114177,-69.59545014
-19.87333914,-69.58948391
-19.8655365,-69.58351767
-19.85773387,-69.57755144
-19.84993124,-69.5715852
-19.84212861,-69.56561897
-19.83432598,-69.55965273
-19.82652334,-69.5536865
-19.81872071,-69.54772026
-19.81091808,-69.54175403
-19.80311545,-69.53578779
-19.79531282,-69.52982156
-19.78751018,-69.52385532
-19.77970755,-69.51788909
-19.77190492,-69.51192285
-19.76410229,-69.50595661
-19.75629966,-69.49999038
-19.74849702,-69.49402415
-19.74069439,-69.48805791
-19.73289176,-69.48209168
-19.72508913,-69.47612544
-19.7172865,-69.47015921
-19.70948386,-69.46419297
-19.70168123,-69.45822674
-19.6938786,-69.4522605
-19.68607597,-69.44629426
-19.67827334,-69.44032803
-19.6704707,-69.4343618
-19.66266807,-69.42839556
-19.65486544,-69.42242932
-19.64706281,-69.41646309
-19.63926018,-69.41049686
-19.63145754,-69.40453062
-19.62365491,-69.39856439
-19.61585228,-69.39259815
-19.60804965,-69.38663192
-19.60024702,-69.38066568
-19.59244438,-69.37469945
-19.58464175,-69.36873321
-19.57683912,-69.36276697
-19.56903649,-69.35680074
-19.56123386,-69.35083451
-19.55343122,-69.34486827
-19.54562859,-69.33890204
-19.53782596,-69.3329358
-19.53002333,-69.32696957
-19.5222207,-69.32100333
-19.51441806,-69.3150371
-19.50661543,-69.30907086
-19.4988128,-69.30310463
-19.49101017,-69.29713839
-19.48320754,-69.29117216
-19.4754049,-69.28520592
-19.46760227,-69.27923969
-19.45979964,-69.27327345
-19.45199701,-69.26730722
-19.44419438,-69.26134098
-19.43639174,-69.25537475
-19.42858911,-69.24940851
-19.42078648,-69.24344228
-19.41298385,-69.23747604
-19.40518122,-69.23150981
-19.39737858,-69.22554357
-19.38957595,-69.21957734
-19.38177332,-69.2136111
-19.37397069,-69.20764487
-19.36616806,-69.20167863
-19.35836542,-69.1957124
-19.35056279,-69.18974616
-19.34276016,-69.18377993
-19.33495753,-69.17781369
-19.3271549,-69.17184746
-19.31935226,-69.16588122
-19.31154963,-69.15991499
-19.303747,-69.15394875
-19.29594437,-69.14798252
-19.28814174,-69.14201628
-19.2803391,-69.13605005
-19.27253647,-69.13008381
-19.26473384,-69.12411758
-19.25693121,-69.11815134
-19.24912858,-69.11218511
-19.24132594,-69.10621887
-19.23352331,-69.10025264
-19.22572068,-69.0942864
-19.21791805,-69.08832017
-19.21011542,-69.08235393
-19.20231278,-69.0763877
-19.19451015,-69.07042146
-19.18670752,-69.06445523
-19.17890489,-69.05848899
-19.17110226,-69.05252276
-19.16329962,-69.04655652
-19.15549699,-69.04059029
-19.14769436,-69.03462405
-19.13989173,-69.02865782
-19.1320891,-69.02269158
-19.12428646,-69.01672535
-19.11648383,-69.01075911
-19.1086812,-69.00479288
-19.10087857,-68.99882664
-19.09307594,-68.99286041
-19.0852733,-68.98689417
-19.07747067,-68.98092794
-19.06966804,-68.9749617
-19.06186541,-68.96899547
-19.05406278,-68.96302923
-19.04626014,-68.957063
-19.03845751,-68.95109676
-19.03065488,-68.94513053
-19.02285225,-68.93916429
-19.01504962,-68.93319806
-19.00724698,-68.92723182
-18.99944435,-68.92126559
-18.99164172,-68.91529935
-18.98383909,-68.90933312
-18.97603646,-68.90336688
-18.96823382,-68.89740065
-18.96043119,-68.89143441
-18.95262856,-68.88546818
-18.94482593,-68.87950194
-18.9370233,-68.87353571
-18.92922066,-68.86756947
-18.92141803,-68.86160324
-18.9136154,-68.855637
-18.90581277,-68.84967077
-18.89801014,-68.84370453
-18.8902075,-68.8377383
-18.88240487,-68.83177206
-18.87460224,-68.82580583
-18.86679961,-68.81983959
-18.85899698,-68.81387336
-18.85119434,-68.80790712
-18.84339171,-68.80194089
-18.83558908,-68.79597465
-18.82778645,-68.79000842
-18.81998382,-68.78404218
-18.81218118,-68.77807595
-18.80437855,-68.77210971
-18.79657592,-68.76614348
-18.78877329,-68.76017724
-18.78097066,-68.754211
-18.77316802,-68.74824477
-18.76536539,-68.74227853
-18.75756276,-68.7363123
-18.74976013,-68.73034606
-18.7419575,-68.72437983
-18.73415486,-68.7184136
-18.72635223,-68.71244736
-18.7185496,-68.70648113
-18.71074697,-68.70051489
-18.70294434,-68.69454866
-18.6951417,-68.68858242
-18.68733907,-68.68261619
-18.67953644,-68.67664995
-18.67173381,-68.67068372
-18.66393118,-68.66471748
-18.65612854,-68.65875124
-18.64832591,-68.65278501
-18.64052328,-68.64681878
-18.63272065,-68.64085254
-18.62491802,-68.63488631
-18.61711538,-68.62892007
-18.60931275,-68.62295384
-18.60151012,-68.6169876
-18.59370749,-68.61102137
-18.58590486,-68.60505513
-18.57810222,-68.5990889
-18.57029959,-68.59312266
-18.56249696,-68.58715642
-18.55469433,-68.58119019
-18.5468917,-68.57522395
-18.53908906,-68.56925772
-18.53128643,-68.56329149
-18.5234838,-68.55732525
-18.51568117,-68.55135902
-18.50787854,-68.54539278
-18.5000759,-68.53942655
-18.49227327,-68.53346031
-18.48447064,-68.52749407
-18.47666801,-68.52152784
-18.46886538,-68.51556161
-18.46106274,-68.50959537
-18.45326011,-68.50362914
-18.44545748,-68.4976629
-18.43765485,-68.49169667
-18.42985222,-68.48573043
-18.42204958,-68.4797642
-18.41424695,-68.47379796
-18.40644432,-68.46783172
-18.39864169,-68.46186549
-18.39083906,-68.45589926
-18.38303642,-68.44993302
-18.37523379,-68.44396678
-18.36743116,-68.43800055
-18.35962853,-68.43203432
-18.3518259,-68.42606808
-18.34402326,-68.42010185
-18.33622063,-68.41413561
-18.328418,-68.40816938
-18.32061537,-68.40220314
-18.31281274,-68.39623691
-18.3050101,-68.39027067
-18.29720747,-68.38430443
-18.28940484,-68.3783382
-18.28160221,-68.37237197
-18.27379958,-68.36640573
-18.26599694,-68.3604395
-18.25819431,-68.35447326
-18.25039168,-68.34850703
-18.24258905,-68.34254079
-18.23478642,-68.33657456
-18.22698378,-68.33060832
-18.21918115,-68.32464209
-18.21137852,-68.31867585
-18.20357589,-68.31270962
-18.19577326,-68.30674338
-18.18797062,-68.30077715
-18.18016799,-68.29481091
-18.17236536,-68.28884468
-18.16456273,-68.28287844
-18.1567601,-68.27691221
-18.14895746,-68.27094597
-18.14115483,-68.26497974
-18.1333522,-68.2590135
-18.12554957,-68.25304727
-18.11774694,-68.24708103
-18.1099443,-68.2411148
-18.10214167,-68.23514856
-18.09433904,-68.22918233
-18.08653641,-68.22321609
-18.07873378,-68.21724986
-18.07093114,-68.21128362
-18.06312851,-68.20531739
-18.05532588,-68.19935115
-18.04752325,-68.19338492
-18.03972062,-68.18741868
-18.03191798,-68.18145245
-18.02411535,-68.17548621
-18.01631272,-68.16951998
-18.00851009,-68.16355374
-18.00070746,-68.15758751
-17.99290482,-68.15162127
-17.98510219,-68.14565504
-17.97729956,-68.1396888
-17.96949693,-68.13372257
-17.9616943,-68.12775633
-17.95389166,-68.1217901
-17.94608903,-68.11582386
-17.9382864,-68.10985763
-17.93048377,-68.10389139
-17.92268114,-68.09792516
-17.9148785,-68.09195892
-17.90707587,-68.08599269
-17.89927324,-68.08002645
-17.89147061,-68.07406022
-17.88366798,-68.06809398
-17.87586534,-68.06212775
-17.86806271,-68.05616151
-17.86026008,-68.05019528
-17.85245745,-68.04422904
-17.84465482,-68.03826281
-17.83685218,-68.03229657
-17.82904955,-68.02633033
-17.82124692,-68.0203641
-17.81344429,-68.01439786
-17.80564166,-68.00843163
-17.79783902,-68.0024654
-17.79003639,-67.99649916
-17.78223376,-67.99053293
-17.77443113,-67.98456669
-17.7666285,-67.97860046
-17.75882586,-67.97263422
-17.75102323,-67.96666799
-17.7432206,-67.96070175
-17.73541797,-67.95473551
-17.72761534,-67.94876928
-17.7198127,-67.94280305
-17.71201007,-67.93683681
-17.70420744,-67.93087057
-17.69640481,-67.92490434
-17.68860218,-67.91893811
-17.68079954,-67.91297187
-17.67299691,-67.90700564
-17.66519428,-67.9010394
-17.65739165,-67.89507317
-17.64958902,-67.88910693
-17.64178638,-67.8831407
-17.63398375,-67.87717446
-17.62618112,-67.87120822
-17.61837849,-67.86524199
-17.61057586,-67.85927576
-17.60277322,-67.85330952
-17.59497059,-67.84734329
-17.58716796,-67.84137705
-17.57936533,-67.83541082
-17.5715627,-67.82944458
-17.56376006,-67.82347835
-17.55595743,-67.81751211
-17.5481548,-67.81154587
-17.54035217,-67.80557964
-17.53254954,-67.79961341
-17.5247469,-67.79364717
-17.51694427,-67.78768093
-17.50914164,-67.7817147
-17.50133901,-67.77574847
-17.49353638,-67.76978223
-17.48573374,-67.763816
-17.47793111,-67.75784976
-17.47012848,-67.75188352
-17.46232585,-67.74591729
-17.45452322,-67.73995106
-17.44672058,-67.73398482
-17.43891795,-67.72801859
-17.43111532,-67.72205235
-17.42331269,-67.71608612
-17.41551006,-67.71011988
-17.40770742,-67.70415364
-17.39990479,-67.69818741
-17.39210216,-67.69222118
-17.38429953,-67.68625494
-17.3764969,-67.68028871
-17.36869426,-67.67432247
